REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
M22B73/006,A17906,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,84.5,7,6,1,0,1,0,19.0,2.0,4.02,157,142.0,597.0,3.8
M22B73/006,A17906,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,66.5,6,6,0,0,0,0,17.0,0.0,3.91,174,159.0,663.5,3.81
M22B73/006,A17906,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,69.0,7,7,0,0,0,0,21.0,0.0,3.29,195,180.0,732.5,3.76
M22B73/006,A17906,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,76.5,6,6,0,0,0,0,18.0,0.0,4.25,213,198.0,809.0,3.8
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,68.5,6,4,2,2,0,0,13.0,5.0,3.81,18,13.0,68.5,3.81
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,81.0,7,7,0,0,0,0,22.0,0.0,3.68,40,35.0,149.5,3.74
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,70.0,6,5,1,1,0,0,15.0,4.0,3.68,59,50.0,219.5,3.72
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,71.0,7,6,1,0,1,0,18.0,2.0,3.55,79,68.0,290.5,3.68
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,78.0,6,6,0,0,0,0,18.0,0.0,4.33,97,86.0,368.5,3.8
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,102.0,7,7,0,0,0,0,21.0,0.0,4.86,118,107.0,470.5,3.99
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,58.0,6,5,1,1,0,0,15.0,3.0,3.22,136,122.0,528.5,3.89
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,74.5,7,6,1,1,0,0,17.0,4.0,3.55,157,139.0,603.0,3.84
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,65.0,6,5,1,1,0,0,15.0,2.0,3.82,174,154.0,668.0,3.84
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,82.0,7,7,0,0,0,0,21.0,0.0,3.9,195,175.0,750.0,3.85
M22B73/009,A17932,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,68.5,6,5,1,1,0,0,15.0,3.0,3.81,213,190.0,818.5,3.84
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,66.5,6,6,0,0,0,0,18.0,0.0,3.69,18,18.0,66.5,3.69
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,81.5,7,7,0,0,0,0,22.0,0.0,3.7,40,40.0,148.0,3.7
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,45.5,6,4,2,0,2,0,12.0,7.0,2.39,59,52.0,193.5,3.28
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,53.0,7,4,3,0,2,1,12.0,8.0,2.65,79,64.0,246.5,3.12
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,55.5,6,6,0,0,0,0,18.0,0.0,3.08,97,82.0,302.0,3.11
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,57.5,7,5,2,0,2,0,15.0,6.0,2.74,118,97.0,359.5,3.05
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,66.0,6,6,0,0,0,0,18.0,0.0,3.67,136,115.0,425.5,3.13
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,63.0,7,6,1,0,1,0,17.0,4.0,3.0,157,132.0,488.5,3.11
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,50.5,6,5,1,0,1,0,15.0,2.0,2.97,174,147.0,539.0,3.1
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,45.0,7,3,4,0,3,1,10.0,11.0,2.14,195,157.0,584.0,2.99
M22B73/013,A17982,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,55.5,6,6,0,0,0,0,18.0,0.0,3.08,213,175.0,639.5,3.0
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,74.0,6,5,1,1,0,0,14.0,4.0,4.11,18,14.0,74.0,4.11
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,75.5,7,4,3,3,0,0,13.0,9.0,3.43,40,27.0,149.5,3.74
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,80.0,6,6,0,0,0,0,19.0,0.0,4.21,59,46.0,229.5,3.89
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,83.0,7,6,1,0,1,0,16.0,4.0,4.15,79,62.0,312.5,3.96
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,77.0,6,6,0,0,0,0,18.0,0.0,4.28,97,80.0,389.5,4.02
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,85.0,7,6,1,0,0,1,19.0,2.0,4.05,118,99.0,474.5,4.02
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,71.5,6,5,1,1,0,0,15.0,3.0,3.97,136,114.0,546.0,4.01
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,76.5,7,6,1,1,0,0,18.0,3.0,3.64,157,132.0,622.5,3.96
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,77.0,6,6,0,0,0,0,17.0,0.0,4.53,174,149.0,699.5,4.02
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,88.5,7,6,1,1,0,0,18.0,3.0,4.21,195,167.0,788.0,4.04
M22B73/019,A18043,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,73.5,6,5,1,0,1,0,15.0,3.0,4.08,213,182.0,861.5,4.04
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,60.5,6,4,2,1,1,0,12.0,6.0,3.36,18,12.0,60.5,3.36
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,69.0,7,6,1,1,0,0,19.0,3.0,3.14,40,31.0,129.5,3.24
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,59.5,6,4,2,0,1,1,12.0,7.0,3.13,59,43.0,189.0,3.2
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,48.0,7,3,4,0,4,0,9.0,11.0,2.4,79,52.0,237.0,3.0
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,78.0,6,6,0,0,0,0,18.0,0.0,4.33,97,70.0,315.0,3.25
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,84.5,7,7,0,0,0,0,21.0,0.0,4.02,118,91.0,399.5,3.39
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,68.0,6,6,0,0,0,0,18.0,0.0,3.78,136,109.0,467.5,3.44
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,87.5,7,7,0,0,0,0,21.0,0.0,4.17,157,130.0,555.0,3.54
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,55.5,6,5,1,1,0,0,15.0,2.0,3.26,174,145.0,610.5,3.51
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,67.5,7,6,1,0,1,0,18.0,3.0,3.21,195,163.0,678.0,3.48
M22B73/021,A18053,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,75.5,6,6,0,0,0,0,18.0,0.0,4.19,213,181.0,753.5,3.54
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,70.0,6,5,1,1,0,0,15.0,3.0,3.89,18,15.0,70.0,3.89
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,79.5,7,5,2,0,1,1,16.0,6.0,3.61,40,31.0,149.5,3.74
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,72.5,6,5,1,1,0,0,17.0,2.0,3.82,59,48.0,222.0,3.76
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,78.5,7,7,0,0,0,0,20.0,0.0,3.92,79,68.0,300.5,3.8
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,76.5,6,5,1,0,1,0,16.0,2.0,4.25,97,84.0,377.0,3.89
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,82.5,7,7,0,0,0,0,21.0,0.0,3.93,118,105.0,459.5,3.89
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,44.5,6,3,3,1,2,0,8.0,10.0,2.47,136,113.0,504.0,3.71
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,83.5,7,7,0,0,0,0,21.0,0.0,3.98,157,134.0,587.5,3.74
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,61.5,6,5,1,1,0,0,15.0,2.0,3.62,174,149.0,649.0,3.73
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,75.0,7,5,2,1,1,0,15.0,6.0,3.57,195,164.0,724.0,3.71
M22B73/023,A18082,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,64.5,6,5,1,1,0,0,15.0,3.0,3.58,213,179.0,788.5,3.7
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,66.0,6,6,0,0,0,0,18.0,0.0,3.67,18,18.0,66.0,3.67
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,75.0,7,7,0,0,0,0,22.0,0.0,3.41,40,40.0,141.0,3.52
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,68.5,6,6,0,0,0,0,19.0,0.0,3.61,59,59.0,209.5,3.55
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,64.5,7,4,3,3,0,0,12.0,8.0,3.22,79,71.0,274.0,3.47
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,51.0,6,4,2,1,0,1,12.0,6.0,2.83,97,83.0,325.0,3.35
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,54.5,7,4,3,2,1,0,13.0,8.0,2.6,118,96.0,379.5,3.22
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,62.5,6,6,0,0,0,0,18.0,0.0,3.47,136,114.0,442.0,3.25
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,62.0,7,6,1,0,0,1,19.0,2.0,2.95,157,133.0,504.0,3.21
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,66.5,6,5,1,0,1,0,15.0,2.0,3.91,174,148.0,570.5,3.28
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,68.0,7,7,0,0,0,0,21.0,0.0,3.24,195,169.0,638.5,3.27
M22B73/025,A18110,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,54.5,6,4,2,2,0,0,12.0,6.0,3.03,213,181.0,693.0,3.25
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,65.5,6,6,0,0,0,0,18.0,0.0,3.64,18,18.0,65.5,3.64
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,75.0,7,6,1,0,1,0,18.0,4.0,3.41,40,36.0,140.5,3.51
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,55.5,6,5,1,0,1,0,15.0,4.0,2.92,59,51.0,196.0,3.32
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,62.5,7,5,2,0,1,1,13.0,7.0,3.12,79,64.0,258.5,3.27
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,45.0,6,3,3,1,2,0,9.0,9.0,2.5,97,73.0,303.5,3.13
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,64.5,7,5,2,0,2,0,15.0,6.0,3.07,118,88.0,368.0,3.12
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,42.5,6,4,2,0,1,1,12.0,6.0,2.36,136,100.0,410.5,3.02
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,51.0,7,4,3,1,2,0,12.0,9.0,2.43,157,112.0,461.5,2.94
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,60.0,6,6,0,0,0,0,17.0,0.0,3.53,174,129.0,521.5,3.0
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,71.0,7,6,1,0,1,0,18.0,3.0,3.38,195,147.0,592.5,3.04
M22B73/027,A18129,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,49.0,6,4,2,0,2,0,12.0,6.0,2.72,213,159.0,641.5,3.01
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,54.5,6,5,1,0,1,0,15.0,3.0,3.03,18,15.0,54.5,3.03
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,66.0,7,5,2,0,1,1,16.0,6.0,3.0,40,31.0,120.5,3.01
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,49.0,6,5,1,1,0,0,16.0,3.0,2.58,59,47.0,169.5,2.87
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,57.0,7,6,1,1,0,0,17.0,3.0,2.85,79,64.0,226.5,2.87
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,35.5,6,2,4,0,3,1,5.0,13.0,1.97,97,69.0,262.0,2.7
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,56.5,7,5,2,1,1,0,15.0,6.0,2.69,118,84.0,318.5,2.7
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,59.5,6,6,0,0,0,0,18.0,0.0,3.31,136,102.0,378.0,2.78
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,50.5,7,5,2,0,1,1,14.0,7.0,2.4,157,116.0,428.5,2.73
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,30.5,6,2,4,1,3,0,6.0,11.0,1.79,174,122.0,459.0,2.64
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,48.0,7,3,4,2,2,0,9.0,12.0,2.29,195,131.0,507.0,2.6
M22B73/029,A18170,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,55.5,6,4,2,0,2,0,13.0,5.0,3.08,213,144.0,562.5,2.64
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,65.5,6,5,1,0,1,0,14.0,4.0,3.64,18,14.0,65.5,3.64
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,58.0,7,4,3,1,1,1,12.0,10.0,2.64,40,26.0,123.5,3.09
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,79.0,6,6,0,0,0,0,19.0,0.0,4.16,59,45.0,202.5,3.43
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,57.0,7,5,2,1,1,0,13.0,7.0,2.85,79,58.0,259.5,3.28
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,48.5,6,4,2,0,2,0,11.0,7.0,2.69,97,69.0,308.0,3.18
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,70.0,7,6,1,1,0,0,17.0,4.0,3.33,118,86.0,378.0,3.2
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,56.5,6,4,2,0,1,1,12.0,6.0,3.14,136,98.0,434.5,3.19
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,82.0,7,7,0,0,0,0,21.0,0.0,3.9,157,119.0,516.5,3.29
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,60.0,6,5,1,0,1,0,14.0,3.0,3.53,174,133.0,576.5,3.31
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,66.0,7,6,1,1,0,0,18.0,3.0,3.14,195,151.0,642.5,3.29
M22B73/031,A18229,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,43.5,6,4,2,0,2,0,11.0,7.0,2.42,213,162.0,686.0,3.22
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,77.5,6,5,1,0,1,0,15.0,3.0,4.31,18,15.0,77.5,4.31
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,98.0,7,7,0,0,0,0,22.0,0.0,4.45,40,37.0,175.5,4.39
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,82.5,6,6,0,0,0,0,19.0,0.0,4.34,59,56.0,258.0,4.37
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,71.0,7,7,0,0,0,0,20.0,0.0,3.55,79,76.0,329.0,4.16
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,72.0,6,6,0,0,0,0,18.0,0.0,4.0,97,94.0,401.0,4.13
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,91.5,7,6,1,1,0,0,18.0,3.0,4.36,118,112.0,492.5,4.17
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,71.5,6,5,1,0,1,0,16.0,2.0,3.97,136,128.0,564.0,4.15
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,90.5,7,7,0,0,0,0,21.0,0.0,4.31,157,149.0,654.5,4.17
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,56.0,6,6,0,0,0,0,17.0,0.0,3.29,174,166.0,710.5,4.08
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,88.0,7,6,1,0,1,0,18.0,3.0,4.19,195,184.0,798.5,4.09
M22B73/033,A18252,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,58.5,6,4,2,1,0,1,11.0,7.0,3.25,213,195.0,857.0,4.02
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,54.5,6,6,0,0,0,0,18.0,0.0,3.03,18,18.0,54.5,3.03
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,55.5,7,6,1,0,1,0,19.0,3.0,2.52,40,37.0,110.0,2.75
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,68.5,6,5,1,0,1,0,16.0,3.0,3.61,59,53.0,178.5,3.03
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,53.0,7,5,2,0,2,0,15.0,5.0,2.65,79,68.0,231.5,2.93
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,64.0,6,5,1,0,1,0,15.0,3.0,3.56,97,83.0,295.5,3.05
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,57.5,7,5,2,0,2,0,15.0,6.0,2.74,118,98.0,353.0,2.99
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,59.0,6,6,0,0,0,0,18.0,0.0,3.28,136,116.0,412.0,3.03
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,57.0,7,5,2,0,0,2,16.0,5.0,2.71,157,132.0,469.0,2.99
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,52.5,6,5,1,0,1,0,14.0,3.0,3.09,174,146.0,521.5,3.0
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,62.0,7,5,2,1,1,0,16.0,5.0,2.95,195,162.0,583.5,2.99
M22B73/036,A18290,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,38.0,6,4,2,1,1,0,11.0,7.0,2.11,213,173.0,621.5,2.92
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,69.0,6,5,1,1,0,0,15.0,3.0,3.83,18,15.0,69.0,3.83
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,98.0,7,7,0,0,0,0,22.0,0.0,4.45,40,37.0,167.0,4.18
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,71.5,6,5,1,1,0,0,16.0,3.0,3.76,59,53.0,238.5,4.04
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,88.5,7,6,1,0,0,1,18.0,2.0,4.42,79,71.0,327.0,4.14
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,84.0,6,6,0,0,0,0,18.0,0.0,4.67,97,89.0,411.0,4.24
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,94.5,7,6,1,0,0,1,18.0,3.0,4.5,118,107.0,505.5,4.28
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,77.5,6,6,0,0,0,0,18.0,0.0,4.31,136,125.0,583.0,4.29
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,85.0,7,6,1,0,1,0,18.0,3.0,4.05,157,143.0,668.0,4.25
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,74.0,6,6,0,0,0,0,17.0,0.0,4.35,174,160.0,742.0,4.26
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,10,21,96.5,7,7,0,0,0,0,21.0,0.0,4.6,195,181.0,838.5,4.3
M22B73/038,A18300,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,11,18,74.0,6,5,1,0,1,0,15.0,3.0,4.11,213,196.0,912.5,4.28
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM2,1,18,64.0,6,4,2,1,0,1,12.0,6.0,3.56,18,12.0,64.0,3.56
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2022/2023,SEM3,2,22,96.0,7,7,0,0,0,0,22.0,0.0,4.36,40,34.0,160.0,4.0
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM1,3,19,68.0,6,5,1,1,0,0,15.0,4.0,3.58,59,49.0,228.0,3.86
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM2,4,20,81.5,7,7,0,0,0,0,20.0,0.0,4.08,79,69.0,309.5,3.92
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2023/2024,SEM3,5,18,79.0,6,6,0,0,0,0,18.0,0.0,4.39,97,87.0,388.5,4.01
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM1,6,21,78.5,7,6,1,0,0,1,18.0,3.0,3.74,118,105.0,467.0,3.96
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM2,7,18,62.5,6,6,0,0,0,0,18.0,0.0,3.47,136,123.0,529.5,3.89
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2024/2025,SEM3,8,21,94.0,7,7,0,0,0,0,21.0,0.0,4.48,157,144.0,623.5,3.97
M22B73/041,A18313,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM1,9,17,70.5,6,6,0,0,0,0,17.0,0.0,4.15,174,161.0,694.0,3.99
